corpus,model,kfold,model_num,epoch,discrepancy,train_acc,train_f1,train_p,train_r,train_qwk,vali_acc,vali_f1,vali_p,vali_r,vali_qwk,test_acc,test_f1,test_p,test_r,test_qwk,time_taken
weebit,xlnet,0,1,0.3961661341853035,0.011887431775937984,0.6112,0.5464764874701846,0.6436908863433617,0.6436908863433617,0.8372954615622106,0.6185897435897436,0.5583639192461226,0.6989686553913869,0.6989686553913869,0.8408668730650155,0.6166134185303515,0.5539416735292807,0.7302108014736229,0.7302108014736229,0.8417222559126744,592.18084192276
weebit,xlnet,0,2,0.5942492012779552,0.028804973090959307,0.7896,0.7804393033497218,0.7890749850776774,0.7890749850776774,0.9213790409219651,0.7660256410256411,0.7516343302587625,0.7596619318338775,0.7596619318338775,0.922337870296237,0.7891373801916933,0.7824322034052272,0.7930211807135246,0.7930211807135246,0.919908466819222,878.4036090373993
onestop,xlnet,0,3,0.7719298245614035,0.03212852809882322,0.5717439293598234,0.4648411688708738,0.41793962538643387,0.41793962538643387,0.5721854304635762,0.6140350877192983,0.496969696969697,0.4298941798941799,0.4298941798941799,0.6736842105263158,0.5789473684210527,0.46550671550671546,0.4045045045045045,0.4045045045045045,0.5894736842105264,270.8422703742981
onestop,xlnet,0,4,0.9649122807017544,0.04084662018752294,0.3465783664459161,0.1938166144757117,0.44593586875466074,0.44593586875466074,0.03178807947019868,0.3684210526315789,0.23466323466323463,0.4484848484848485,0.4484848484848485,0.08421052631578929,0.3508771929824561,0.2022222222222222,0.44642857142857145,0.44642857142857145,0.04210526315789487,335.86380314826965
onestop,xlnet,0,5,1.1929824561403508,0.0037531513434730934,0.6467991169977925,0.5398458824729521,0.7629521512024705,0.7629521512024705,0.7219251336898396,0.6491228070175439,0.5435990338164252,0.7616006811409111,0.7616006811409111,0.7234042553191489,0.6491228070175439,0.5202602780242531,0.43456790123456795,0.43456790123456795,0.7578947368421053,401.70236110687256
onestop,xlnet,0,6,1.3859649122807016,0.1261892021597668,0.6688741721854304,0.656727854402273,0.704487831960766,0.704487831960766,0.75,0.543859649122807,0.5305386522425062,0.5993055555555555,0.5993055555555555,0.675,0.5614035087719298,0.517104052513767,0.5531746031746031,0.5531746031746031,0.7058823529411764,461.359735250473
onestop,xlnet,0,7,1.5789473684210527,0.046920301960319266,0.6975717439293598,0.6314882031948872,0.7353134152693133,0.7353134152693133,0.7983425414364641,0.6842105263157895,0.5845679012345679,0.8158730158730159,0.8158730158730159,0.8085106382978724,0.7368421052631579,0.6809747087240694,0.8328373015873016,0.8328373015873016,0.8351648351648352,526.5029318332672
onestop,xlnet,0,8,1.7719298245614035,0.09898369749533698,0.6357615894039735,0.6117051145645801,0.7311996779388084,0.7311996779388084,0.6934306569343065,0.543859649122807,0.5127214170692431,0.674738841405508,0.674738841405508,0.6176470588235294,0.543859649122807,0.5215646258503401,0.6444444444444445,0.6444444444444445,0.6486486486486487,590.4709348678589
onestop,xlnet,0,9,1.9649122807017543,0.00485201437866023,0.8830022075055187,0.8806103638212202,0.8830160192435642,0.8830160192435642,0.9056,0.8771929824561403,0.8757583494425599,0.8751461988304093,0.8751461988304093,0.9090909090909091,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.8947368421052632,654.4398164749146
onestop,xlnet,0,10,2.192982456140351,0.0019701240359796257,0.8123620309050773,0.7972564456163747,0.8331947966563352,0.8331947966563352,0.8643815201192251,0.8070175438596491,0.795286321580395,0.8154761904761906,0.8154761904761906,0.8674698795180723,0.8070175438596491,0.7893675988914084,0.8777777777777778,0.8777777777777778,0.8735632183908046,720.4611916542053
onestop,xlnet,0,11,2.3859649122807016,0.026014004221829534,0.8211920529801324,0.8112498872140773,0.8382006846384255,0.8382006846384255,0.8679817905918058,0.8421052631578947,0.8372638914359068,0.8394138755980861,0.8394138755980861,0.8860759493670887,0.8245614035087719,0.8226526121262964,0.8215399610136452,0.8215399610136452,0.868421052631579,782.5858268737793
onestop,xlnet,0,12,2.5789473684210527,0.002709589582416405,0.8984547461368654,0.8958719827448095,0.9016227511672708,0.9016227511672708,0.9177215189873418,0.8947368421052632,0.8931623931623931,0.8941176470588235,0.8941176470588235,0.9230769230769231,0.8596491228070176,0.858076563958917,0.8685990338164251,0.8685990338164251,0.9,849.6071722507477
onestop,xlnet,0,13,2.7719298245614032,0.09236998302685795,0.9359823399558499,0.9357883001293855,0.9360210956965166,0.9360210956965166,0.9421487603305785,0.8421052631578947,0.8434183171025276,0.8455165692007797,0.8455165692007797,0.88,0.7894736842105263,0.7871148459383753,0.7951690821256038,0.7951690821256038,0.8333333333333334,913.1131403446198
onestop,xlnet,0,14,2.9649122807017543,0.08583978112108814,0.9293598233995585,0.9292580982236157,0.930684751561808,0.930684751561808,0.9364548494983278,0.8421052631578947,0.8434183171025276,0.8455165692007797,0.8455165692007797,0.88,0.8245614035087719,0.8200757575757576,0.8420512820512821,0.8420512820512821,0.8571428571428572,976.7527461051941
onestop,xlnet,1,0,0.19298245614035087,0.012158979576673834,0.31567328918322296,0.25419090559003243,0.35061274509803925,0.35061274509803925,-0.06436781609195408,0.3333333333333333,0.26634988516670627,0.3463203463203463,0.3463203463203463,-0.11320754716981152,0.22807017543859648,0.196612743981165,0.33077485380116955,0.33077485380116955,-0.14035087719298245,1049.2801268100739
onestop,xlnet,1,1,0.38596491228070173,0.01117090747596966,0.38852097130242824,0.304426039440779,0.28790989141591483,0.28790989141591483,0.16136919315403409,0.38596491228070173,0.29325513196480935,0.26688815060908083,0.26688815060908083,0.03846153846153855,0.2982456140350877,0.23004235907461712,0.21207087486157253,0.21207087486157253,0.11538461538461553,1114.0598938465118
weebit,xlnet,0,3,0.792332268370607,0.012221797285577929,0.8024,0.8047941209397592,0.8499398082666021,0.8499398082666021,0.9441081517352704,0.7884615384615384,0.7925723236541813,0.8275327480490525,0.8275327480490525,0.9443099273607748,0.7699680511182109,0.7721193308288637,0.8376546132482747,0.8376546132482747,0.9373996789727127,1169.1294162273407
onestop,xlnet,1,2,0.5789473684210527,0.16250091480438084,0.45916114790286977,0.43522818753165354,0.5249842966694055,0.5249842966694055,0.31634446397188054,0.3333333333333333,0.2727272727272727,0.23126436781609197,0.23126436781609197,0.11428571428571432,0.3157894736842105,0.28826817211549266,0.3625478927203065,0.3625478927203065,0.19718309859154926,1179.3417665958405
onestop,xlnet,1,3,0.7719298245614035,0.21385710288179471,0.5209713024282561,0.5146029388505908,0.5368028454167354,0.5368028454167354,0.4385692068429238,0.3157894736842105,0.3007458359687961,0.31997863247863245,0.31997863247863245,0.04878048780487809,0.45614035087719296,0.4297504025764895,0.42019998882743986,0.42019998882743986,0.5121951219512195,1243.337161540985
onestop,xlnet,1,4,0.9649122807017544,0.11917220838986498,0.5496688741721855,0.5075246988113209,0.5963528359734287,0.5963528359734287,0.48801128349788436,0.43859649122807015,0.3883524904214559,0.45230352303523036,0.45230352303523036,0.3370786516853933,0.5087719298245614,0.46708994708994706,0.503968253968254,0.503968253968254,0.449438202247191,1309.0506300926208
onestop,xlnet,1,5,1.1929824561403508,0.3413561403445942,0.6379690949227373,0.6396330268567748,0.771566971849252,0.771566971849252,0.6351931330472103,0.3684210526315789,0.2982768865121806,0.4866213151927437,0.4866213151927437,0.21739130434782605,0.5087719298245614,0.488968538430904,0.7012273901808785,0.7012273901808785,0.46153846153846156,1374.4726655483246
onestop,xlnet,1,6,1.3859649122807016,0.18422236811526915,0.7019867549668874,0.7016618000283853,0.7184315014272044,0.7184315014272044,0.7419898819561551,0.5263157894736842,0.5174394319131161,0.5572360018820999,0.5572360018820999,0.5454545454545454,0.5789473684210527,0.5626827279001193,0.5729717813051146,0.5729717813051146,0.6582278481012658,1438.101898431778
weebit,xlnet,0,4,0.9904153354632588,0.003773562752512727,0.7868,0.7803504214616128,0.8229176261883189,0.8229176261883189,0.9357564743298501,0.782051282051282,0.7765768587091001,0.8172501903845187,0.8172501903845187,0.9373177842565598,0.7859424920127795,0.7838213145311842,0.8210303987714592,0.8210303987714592,0.9300648882480174,1462.5038566589355
onestop,xlnet,1,7,1.5789473684210527,0.09136030113024673,0.6997792494481236,0.6617445951987513,0.6888724259510776,0.6888724259510776,0.7942028985507247,0.5964912280701754,0.5703842940685045,0.589769442763998,0.589769442763998,0.627906976744186,0.5789473684210527,0.49883171147396776,0.4734126984126984,0.4734126984126984,0.6666666666666667,1503.3305506706238
onestop,xlnet,1,8,1.7719298245614035,0.14388685455238887,0.6688741721854304,0.609902947687126,0.7222896095433812,0.7222896095433812,0.7475862068965518,0.543859649122807,0.4660160931347372,0.4595238095238095,0.4595238095238095,0.5869565217391304,0.5789473684210527,0.5356683984134964,0.5682539682539683,0.5682539682539683,0.6590909090909092,1567.294727563858
onestop,xlnet,1,9,1.9649122807017543,0.09603771947979156,0.7858719646799117,0.7821645941011582,0.7992791606526383,0.7992791606526383,0.84375,0.6842105263157895,0.6861268746213667,0.7071846282372598,0.7071846282372598,0.7631578947368421,0.5789473684210527,0.5829730669846949,0.6098290598290599,0.6098290598290599,0.64,1630.6099212169647
onestop,xlnet,1,10,2.192982456140351,0.059215111337543314,0.7306843267108167,0.674951619044494,0.7714247046085769,0.7714247046085769,0.8251748251748252,0.7543859649122807,0.7341667303820373,0.7660606060606061,0.7660606060606061,0.8,0.6666666666666666,0.5795712224283653,0.7711111111111111,0.7711111111111111,0.7311827956989247,1696.5201547145844
onestop,xlnet,1,11,2.3859649122807016,0.10740476356725037,0.8454746136865342,0.8490698328918942,0.8693026212832551,0.8693026212832551,0.8703374777975134,0.7368421052631579,0.7416650693246438,0.8015873015873016,0.8015873015873016,0.7761194029850746,0.7192982456140351,0.7260130718954249,0.8050179211469535,0.8050179211469535,0.75,1760.1494977474213
weebit,xlnet,0,5,1.1980830670926517,0.009875204777158975,0.864,0.8641706769395001,0.8903276162573284,0.8903276162573284,0.960735832261893,0.8525641025641025,0.8542954721623411,0.8728537409760306,0.8728537409760306,0.9585326953748007,0.8498402555910544,0.8519623339498907,0.8779829955527106,0.8779829955527106,0.9554140127388535,1755.8816356658936
onestop,xlnet,1,12,2.5789473684210527,0.057147936782195874,0.8852097130242825,0.8841459874644572,0.8867033485991674,0.8867033485991674,0.9114331723027376,0.8245614035087719,0.8269980506822613,0.8325224826772815,0.8325224826772815,0.8648648648648649,0.6666666666666666,0.666960083134666,0.6735446570972886,0.6735446570972886,0.7105263157894737,1825.012894153595
onestop,xlnet,1,13,2.7719298245614032,0.002818840457981975,0.847682119205298,0.8427798541032062,0.851880145997793,0.851880145997793,0.8867924528301887,0.8421052631578947,0.8399610136452242,0.8409258440218192,0.8409258440218192,0.8461538461538461,0.7894736842105263,0.7843844984802432,0.8207417582417582,0.8207417582417582,0.7804878048780488,1888.561188697815
onestop,xlnet,1,14,2.9649122807017543,0.009096073092542345,0.8565121412803532,0.8505530497144752,0.8595901449951904,0.8595901449951904,0.8940809968847352,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.8596491228070176,0.8947368421052632,0.7368421052631579,0.7156806212278476,0.7512345679012346,0.7512345679012346,0.7529411764705882,1952.4032588005066
onestop,xlnet,2,0,0.19298245614035087,0.09625163807213682,0.30837004405286345,0.2345770570422726,0.3090123589555166,0.3090123589555166,-0.033379694019471495,0.39285714285714285,0.33082869511440943,0.5053824721377913,0.5053824721377913,0.13186813186813184,0.2807017543859649,0.24510507278868865,0.2861111111111111,0.2861111111111111,-0.13953488372093026,2023.0660712718964
onestop,xlnet,2,1,0.38596491228070173,0.016236615896734363,0.3370044052863436,0.17260727226739075,0.4449387830518034,0.4449387830518034,0.0066006600660065695,0.32142857142857145,0.1563706563706564,0.10331632653061226,0.10331632653061226,0.0,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,2088.912764310837
weebit,xlnet,0,6,1.3961661341853036,0.018471937299814667,0.8544,0.8515326361287875,0.8936458947157642,0.8936458947157642,0.9593416282943078,0.8333333333333334,0.8330606988289728,0.8828024800821707,0.8828024800821707,0.9565217391304348,0.8146964856230032,0.8155882950970056,0.8599066140237434,0.8599066140237434,0.9471191791633781,2046.0182573795319
onestop,xlnet,2,2,0.5789473684210527,0.07498707600286564,0.3854625550660793,0.29678711754552145,0.46095071446874686,0.46095071446874686,0.1311475409836066,0.42857142857142855,0.3717741935483871,0.4980817908558772,0.4980817908558772,0.1839080459770115,0.38596491228070173,0.2923931623931623,0.363768115942029,0.363768115942029,0.17777777777777792,2154.4998173713684
onestop,xlnet,2,3,0.7719298245614035,0.04390110189877133,0.5,0.42198988864378717,0.47266539959652376,0.47266539959652376,0.40866035182679294,0.5357142857142857,0.4658909905425585,0.4872224549643904,0.4872224549643904,0.48351648351648346,0.42105263157894735,0.3645864142758553,0.37270531400966184,0.37270531400966184,0.2417582417582418,2218.2304661273956
onestop,xlnet,2,4,0.9649122807017544,0.06434159243988574,0.566079295154185,0.4753647291131257,0.5003544679494483,0.5003544679494483,0.571041948579161,0.625,0.5397063215530115,0.5509007121910348,0.5509007121910348,0.7032967032967032,0.5087719298245614,0.4179487179487179,0.3621933621933622,0.3621933621933622,0.5,2281.9135098457336
onestop,xlnet,2,5,1.1929824561403508,0.019262878996539057,0.394273127753304,0.2956721859385259,0.7058511104335544,0.7058511104335544,0.18397626112759646,0.39285714285714285,0.31493506493506496,0.6747619047619048,0.6747619047619048,0.2272727272727273,0.38596491228070173,0.2703413785605566,0.7839506172839505,0.7839506172839505,0.14634146341463417,2346.628371477127
onestop,xlnet,2,6,1.3859649122807016,0.052236099785742285,0.6123348017621145,0.6128941916938342,0.6187155013394298,0.6187155013394298,0.627318718381113,0.5714285714285714,0.5606580919080919,0.5530612244897959,0.5530612244897959,0.6582278481012658,0.5789473684210527,0.5727247662731534,0.5966666666666668,0.5966666666666668,0.64,2412.323800802231
weebit,xlnet,0,7,1.5942492012779552,0.023722263288687095,0.8988,0.8990088336924912,0.9102485306865794,0.9102485306865794,0.969140625,0.875,0.8752865704038041,0.8852388529043285,0.8852388529043285,0.9606177606177606,0.8849840255591054,0.8864380998437477,0.8982613991052654,0.8982613991052654,0.9670846394984326,2336.048633813858
onestop,xlnet,2,7,1.5789473684210527,0.044229720894660096,0.6233480176211453,0.5397430914080306,0.6434993515998497,0.6434993515998497,0.6702849389416554,0.5892857142857143,0.49551337051337047,0.44807256235827664,0.44807256235827664,0.6813186813186813,0.5614035087719298,0.48844839371155163,0.5398391812865497,0.5398391812865497,0.5652173913043479,2476.6092207431793
onestop,xlnet,2,8,1.7719298245614035,0.0005837689205435703,0.5044052863436124,0.41287479632373597,0.43489441428074344,0.43489441428074344,0.4126984126984127,0.5,0.41345856524427954,0.47644376899696045,0.47644376899696045,0.3829787234042553,0.43859649122807015,0.34095238095238095,0.45751633986928103,0.45751633986928103,0.25263157894736843,2540.1771240234375
onestop,xlnet,2,9,1.9649122807017543,0.04106118793809432,0.7929515418502202,0.7954668691294899,0.8011193995238721,0.8011193995238721,0.8287671232876712,0.75,0.7544056811913956,0.7671920093795094,0.7671920093795094,0.8055555555555556,0.8245614035087719,0.8243589743589743,0.8297619047619047,0.8297619047619047,0.8648648648648649,2604.345614671707
onestop,xlnet,2,10,2.192982456140351,0.012219724069494453,0.748898678414097,0.7238049468886474,0.7573194399630867,0.7573194399630867,0.8058823529411765,0.7321428571428571,0.7115852228191529,0.7181677018633541,0.7181677018633541,0.8192771084337349,0.7719298245614035,0.7577918343875791,0.7952140452140454,0.7952140452140454,0.8095238095238095,2670.0422525405884
onestop,xlnet,2,11,2.3859649122807016,0.055494640488395364,0.7731277533039648,0.7639898967475517,0.7807785879156307,0.7807785879156307,0.8124031007751937,0.8214285714285714,0.819484537235947,0.8445652173913043,0.8445652173913043,0.8648648648648649,0.7192982456140351,0.7121461887419336,0.7632275132275133,0.7632275132275133,0.7532467532467533,2735.5477550029755
weebit,xlnet,0,8,1.792332268370607,0.041737691413440414,0.9204,0.9214870019306851,0.9264079091370228,0.9264079091370228,0.9773365423184918,0.8782051282051282,0.8797493105172447,0.8853225770334523,0.8853225770334523,0.9647435897435898,0.865814696485623,0.8679548625256126,0.8746149707412998,0.8746149707412998,0.9536208299430431,2626.6320667266846
onestop,xlnet,2,12,2.5789473684210527,0.02719601347325884,0.8127753303964758,0.8110598843756622,0.8189149062663468,0.8189149062663468,0.8594249201277955,0.8392857142857143,0.8382558978489211,0.8508928571428571,0.8508928571428571,0.8860759493670887,0.8421052631578947,0.8377899877899879,0.8390873015873016,0.8390873015873016,0.8860759493670887,2799.5258769989014
onestop,xlnet,2,13,2.7719298245614032,0.03524441015045565,0.7577092511013216,0.7478091979703455,0.7752125766964766,0.7752125766964766,0.8280060882800608,0.7321428571428571,0.7125647878198899,0.7571428571428571,0.7571428571428571,0.8235294117647058,0.8245614035087719,0.8116161616161617,0.8446176046176046,0.8446176046176046,0.8809523809523809,2863.1446170806885
onestop,xlnet,2,14,2.9649122807017543,0.07289860740250675,0.8546255506607929,0.8505771788310783,0.8568834970612453,0.8568834970612453,0.8867924528301887,0.7857142857142857,0.7776785714285716,0.7789115646258503,0.7789115646258503,0.85,0.8245614035087719,0.8175831736203254,0.8227307398932112,0.8227307398932112,0.875,2927.4713678359985
onestop,xlnet,3,0,0.19298245614035087,0.008564861838823712,0.36784140969163,0.3148644650134269,0.43680071727562847,0.43680071727562847,0.012657520690178004,0.375,0.3062996031746032,0.2591890867752937,0.2591890867752937,0.015151515151515138,0.2631578947368421,0.18908382066276802,0.15325077399380804,0.15325077399380804,0.07692307692307687,2998.4483513832092
onestop,xlnet,3,1,0.38596491228070173,0.02591739879066013,0.3524229074889868,0.21789535347528963,0.5020257743294441,0.5020257743294441,0.037102497518795796,0.32142857142857145,0.1919779546846295,0.19574175824175824,0.19574175824175824,-0.0034965034965033226,0.3157894736842105,0.16216216216216214,0.10909090909090909,0.10909090909090909,-0.050000000000000044,3063.319622039795
weebit,xlnet,0,9,1.9904153354632588,0.044213668178969545,0.938,0.9376313126320259,0.9378848816533869,0.9378848816533869,0.9802901450725363,0.8942307692307693,0.8934176444530564,0.89438968789987,0.89438968789987,0.9640287769784173,0.8945686900958466,0.8939303999201983,0.8974675528438689,0.8974675528438689,0.9590361445783132,2792.8194959163666
onestop,xlnet,3,2,0.5789473684210527,0.14258077527559399,0.5550660792951542,0.5134664372326845,0.6412458710096726,0.6412458710096726,0.4471307101053732,0.42857142857142855,0.3708856619570905,0.4478322429450249,0.4478322429450249,0.39836699613235926,0.43859649122807015,0.3836720142602495,0.4555555555555556,0.4555555555555556,0.44999999999999996,3127.7869820594788
onestop,xlnet,3,3,0.7719298245614035,0.1754465309873635,0.5220264317180616,0.48973502315374,0.5750430972802855,0.5750430972802855,0.6095280831650587,0.4107142857142857,0.3142884921663765,0.5503376831501832,0.5503376831501832,0.405099150141643,0.40350877192982454,0.32460195172059575,0.44365079365079363,0.44365079365079363,0.32098765432098775,3192.6815917491913
onestop,xlnet,3,4,0.9649122807017544,0.0689005061245041,0.6431718061674009,0.5565087312327293,0.6609478382606137,0.6609478382606137,0.7341118426890518,0.5892857142857143,0.48760822510822516,0.4572299651567944,0.4572299651567944,0.6198603568657874,0.543859649122807,0.4591227171872333,0.47727272727272724,0.47727272727272724,0.5319148936170213,3256.7840485572815
onestop,xlnet,3,5,1.1929824561403508,0.02697975342305292,0.6806167400881057,0.6609999317926357,0.7073271117994352,0.7073271117994352,0.7758310607101049,0.6607142857142857,0.6340201783695828,0.6995214752567694,0.6995214752567694,0.7357357357357357,0.631578947368421,0.6074151654796816,0.6944444444444445,0.6944444444444445,0.6511627906976745,3323.809234380722
onestop,xlnet,3,6,1.3859649122807016,0.09931492826142818,0.7577092511013216,0.750064585108646,0.7640272469433317,0.7640272469433317,0.8017882714540183,0.6607142857142857,0.6507496568472179,0.6584960070984914,0.6584960070984914,0.7039884670831331,0.7192982456140351,0.7040404040404039,0.7127774186597715,0.7127774186597715,0.7654320987654322,3388.146730899811
weebit,xlnet,0,10,2.198083067092652,0.06522318241012148,0.9248,0.9247495726000834,0.9299900443759453,0.9299900443759453,0.9770962732919255,0.8589743589743589,0.8595263901899619,0.8693568549084745,0.8693568549084745,0.959511077158136,0.8785942492012779,0.8798203322499029,0.8871583478996249,0.8871583478996249,0.9633671083398285,2958.6173655986786
onestop,xlnet,3,7,1.5789473684210527,0.012917074011260743,0.8215859030837004,0.8125880300667219,0.8247833152407962,0.8247833152407962,0.8711734780053103,0.8035714285714286,0.7996709560554611,0.8057758031442243,0.8057758031442243,0.8202659330582301,0.7719298245614035,0.7584606677985286,0.7790148448043185,0.7790148448043185,0.8433734939759037,3453.024087905884
onestop,xlnet,3,8,1.7719298245614035,0.00964689625942139,0.8502202643171806,0.8435311334866819,0.8612801133227848,0.8612801133227848,0.8912886580553776,0.8392857142857143,0.8338842372272605,0.8552450838635048,0.8552450838635048,0.8496644295302014,0.7894736842105263,0.7813063063063063,0.8019943019943019,0.8019943019943019,0.8536585365853658,3516.294652223587
onestop,xlnet,3,9,1.9649122807017543,0.01382783482287342,0.8348017621145375,0.8275754429253203,0.859863370954119,0.859863370954119,0.8822199014175386,0.8214285714285714,0.8137476081024468,0.8428916040100249,0.8428916040100249,0.8390804597701149,0.7368421052631579,0.7341740385218646,0.7638888888888888,0.7638888888888888,0.810126582278481,3580.2194213867188
onestop,xlnet,3,10,2.192982456140351,0.07582526602588491,0.8414096916299559,0.837010128896544,0.8442922827893302,0.8442922827893302,0.8811012019079678,0.7678571428571429,0.7611848628706591,0.7691252587991718,0.7691252587991718,0.7953403380539059,0.7543859649122807,0.7400740409461339,0.7474358974358974,0.7474358974358974,0.8292682926829268,3647.4455127716064
onestop,xlnet,3,11,2.3859649122807016,0.11222582146348092,0.9140969162995595,0.9127166318227122,0.9147004920124483,0.9147004920124483,0.9326918325132195,0.8035714285714286,0.8004908103592313,0.8005252100840335,0.8005252100840335,0.8158759981211836,0.8421052631578947,0.8396396396396396,0.8465177133655394,0.8465177133655394,0.8860759493670887,3712.807754278183
weebit,xlnet,0,11,2.3961661341853033,0.050473319371661995,0.9064,0.9057733969623801,0.9156809202074534,0.9156809202074534,0.9655956193821675,0.8589743589743589,0.8553000775907181,0.866365518785862,0.866365518785862,0.9483333333333334,0.8466453674121406,0.843827658079518,0.8596646489738199,0.8596646489738199,0.93681550126369,3123.333816051483
onestop,xlnet,3,12,2.5789473684210527,0.1263356219247428,0.9273127753303965,0.9268264322839741,0.9274115593563439,0.9274115593563439,0.9415596953552401,0.8035714285714286,0.8004908103592313,0.8005252100840335,0.8005252100840335,0.8158759981211836,0.8421052631578947,0.8396396396396396,0.8465177133655394,0.8465177133655394,0.8860759493670887,3776.3057556152344
onestop,xlnet,3,13,2.7719298245614032,0.08001727844105566,0.9185022026431718,0.9176612410850183,0.9196358441378846,0.9196358441378846,0.9356945064128441,0.8392857142857143,0.8376439626439627,0.8384343210968598,0.8384343210968598,0.842031029619182,0.8421052631578947,0.8372834835503135,0.8515037593984962,0.8515037593984962,0.8888888888888888,3839.5288684368134
onestop,xlnet,3,14,2.9649122807017543,0.12103893008475475,0.9229074889867841,0.9215297404439861,0.9238623347921074,0.9238623347921074,0.9390978346053644,0.8035714285714286,0.8004908103592313,0.8005252100840335,0.8005252100840335,0.8158759981211836,0.8596491228070176,0.85640572018281,0.8655479277904907,0.8655479277904907,0.9,3904.551093816757
onestop,xlnet,4,0,0.19298245614035087,0.12133772928424555,0.4008810572687225,0.3522901102366265,0.3805789969478068,0.3805789969478068,0.17596673234831572,0.30357142857142855,0.23095238095238094,0.20535714285714285,0.20535714285714285,0.05892116182572593,0.3684210526315789,0.33005050505050504,0.4817594329789452,0.4817594329789452,0.021739130434782594,3976.9777500629425
onestop,xlnet,4,1,0.38596491228070173,0.08440222049878426,0.46255506607929514,0.40179451074821737,0.48934700444709545,0.48934700444709545,0.28835759728587285,0.39285714285714285,0.3173922902494331,0.40192099567099565,0.40192099567099565,0.21768140116763968,0.3508771929824561,0.2895833333333333,0.38888888888888884,0.38888888888888884,0.0449438202247191,4041.2138504981995
weebit,xlnet,0,12,2.594249201277955,0.06154230706772401,0.9564,0.9565360668359888,0.9572457283254208,0.9572457283254208,0.986780638107544,0.8942307692307693,0.8949937597682648,0.8970317420152947,0.8970317420152947,0.9689243027888447,0.8817891373801917,0.8822916542296064,0.8833661014172196,0.8833661014172196,0.965682362330407,3287.676639318466
onestop,xlnet,4,2,0.5789473684210527,0.21886913502552258,0.5704845814977973,0.5642262778826654,0.6120048904500378,0.6120048904500378,0.513510819454251,0.35714285714285715,0.34535714285714286,0.402073732718894,0.402073732718894,0.21996517701683105,0.38596491228070173,0.39200284704745925,0.41830065359477125,0.41830065359477125,0.3880597014925373,4105.483781337738
onestop,xlnet,4,3,0.7719298245614035,0.200098902447797,0.6387665198237885,0.580519820815144,0.6352555994022094,0.6352555994022094,0.6750268808945962,0.4642857142857143,0.380420918367347,0.322814039408867,0.322814039408867,0.398807157057654,0.49122807017543857,0.4146825396825397,0.3608195902048975,0.3608195902048975,0.5111111111111111,4169.2472767829895
onestop,xlnet,4,4,0.9649122807017544,0.25668503415682037,0.6872246696035242,0.659495880717667,0.7151824004902491,0.7151824004902491,0.7354764754684957,0.44642857142857145,0.4028108465608466,0.3833971088435374,0.3833971088435374,0.42497904442581735,0.5614035087719298,0.4845410628019324,0.48263888888888884,0.48263888888888884,0.5934065934065934,4232.18933224678
onestop,xlnet,4,5,1.1929824561403508,0.23518712433130512,0.711453744493392,0.6636874443199278,0.774411550270581,0.774411550270581,0.7798294669768755,0.5178571428571429,0.42850031998862265,0.3714390448261416,0.3714390448261416,0.5349940688018979,0.6666666666666666,0.5845737872315946,0.6722222222222222,0.6722222222222222,0.7608695652173914,4300.164003610611
onestop,xlnet,4,6,1.3859649122807016,0.049776018801436284,0.6013215859030837,0.5053557083043562,0.48187145255355185,0.48187145255355185,0.6485842305422979,0.5535714285714286,0.4555796895029199,0.4351626016260163,0.4351626016260163,0.5422053231939163,0.5087719298245614,0.42475685234305927,0.4710144927536232,0.4710144927536232,0.44680851063829785,4364.104942083359
onestop,xlnet,4,7,1.5789473684210527,0.163100343763104,0.7973568281938326,0.7921969824185663,0.8140073017251429,0.8140073017251429,0.8540054566010655,0.625,0.6290966386554623,0.6446969696969698,0.6446969696969698,0.6767676767676767,0.7543859649122807,0.7368929570302568,0.7628920786815524,0.7628920786815524,0.8333333333333334,4428.055815458298
weebit,xlnet,0,13,2.792332268370607,0.06315196377154719,0.9532,0.9528700201060828,0.9533503700940884,0.9533503700940884,0.9855884707766213,0.8910256410256411,0.8897180563345356,0.8904385204936676,0.8904385204936676,0.9655172413793104,0.8881789137380192,0.8870467298749537,0.8930780036882981,0.8930780036882981,0.957429718875502,3452.3304374217987
onestop,xlnet,4,8,1.7719298245614035,0.183317278086098,0.8281938325991189,0.8234619126421353,0.8578588107120069,0.8578588107120069,0.8535961971797342,0.6607142857142857,0.6401446345560373,0.7904411764705882,0.7904411764705882,0.675609756097561,0.7192982456140351,0.7117006906746184,0.7593939393939394,0.7593939393939394,0.7714285714285715,4492.316534996033
onestop,xlnet,4,9,1.9649122807017543,0.2055622649820258,0.8480176211453745,0.8464855172616612,0.8584446897459993,0.8584446897459993,0.8748465445884455,0.6607142857142857,0.6409232522796354,0.7293792517006803,0.7293792517006803,0.6912280701754385,0.7192982456140351,0.7067348678601876,0.7234567901234569,0.7234567901234569,0.8,4555.443979978561
onestop,xlnet,4,10,2.192982456140351,0.19033439941801844,0.9162995594713657,0.9158066927028877,0.9164147939065339,0.9164147939065339,0.927401711016943,0.7321428571428571,0.7254722932848693,0.7647997835497835,0.7647997835497835,0.78125,0.7192982456140351,0.7050901168548227,0.7082352941176471,0.7082352941176471,0.8,4623.48170042038
